passage,label
the mouse hepatoma line hepa1 has high and inducible aryl hydrocarbon benzoapyrene hydroxylasebenzoapyrene reducedflavoproteinoxygen oxidoreductase 3hydroxylating ec 114142 activity,1
"parasite communities of the elongate tigerfish hydrocynus forskahlii (cuvier 1819) and redbelly tilapia tilapia zillii (gervais 1848) from lake turkana, kenya: influence of host sex and size.",0
[effects of aqueous extracts of mentha piperita l. and chenopodium ambrosioides l. leaves in infective larvae cultures of gastrointestinal nematodes of goats].,0
out of nine items of a specific brand of mascara three isolates of pseudomonas aeruginosa one isolate of citrobacter freundii and one isolate of klebsiella pneumonia were detected,0
comparison of the hydroxylation of zoxazolamine and benzoapyrene in human placenta effect of cigarette smoking,0
the products of hydrolysis are the easily identifiable disaccharide muropeptides c6 glcnacmurnaclaladglumsa2pmdala and ca glcnacanmurnaclaladglumsa2pmdala,1
in each of the patients there were found a a decreased chemotactic activity of pmnl b a weakness of intake and of intracellular destruction of candida albicans cells by pmnl c an impairment of phagocytosis and intracellular killing of candida albicans as well of staphylococcus aureus by pmnl,1
"we report armillifer moniliformis species infecting the endemic sri lankan brown palm civet (paradoxurus montanus) from the knuckles range forest conservation area, sri lanka.",0
transmission was determined for cooperia spp haemonchus placei ostertagia ostertagi and trichostrongylus axei,1
the microfibrillar protein mfp of bovine foetal ligamentum nuchae was prepared and used to induce an antiserum i in rabbit,1
hippocampal theta in nervous pointer dogs,0
phoenix phenomenon in the growth of clostridium perfringens,1
ingestion of virulent treponemes was not observed by phasecontrast or by electron microscopy in the presence of normal human or rabbit serum and complement,1
"the finding of chicken gnrh ii in a south american species of marsupial, which has previously been reported in some australian species of marsupial and in species of aves, reptilia, amphibia, osteichthyes and chondrichthyes, supports our hypothesis that this widespread structural variant may represent an early evolved and conserved form of gnrh.",0
1 atp and cp levels were measured in brain slices from golden hamster and guinea pig after varying periods of cold storage and subsequent incubation at 37 degrees c in the presence and absence of k salts,1
cloned human rrna gene fragments that included the promoter region were introduced into chinese hamster dihydrofolate reductasedeficient dhfr cells by cotransformation with a dhfr minigene and amplified by selection for methotrexate resistance,0
"examples of this include helicobacter pylori, francisella tularensis, chlamydia trachomatis and salmonella spp.",0
mutagenic and alkylating metabolites of haloethylenes chlorobutadienes and dichlorobutenes produced by rodent or human liver tissues,1
all the pt cultures were found to be free from this antigen as also human diploid cells and ltc cells of man rabbit mouse dog swine and bat,1
failure of the radiometric bactec method to detect mycobacterium avium complex in the blood of patients infected with human immunodeficiency virus who were treated with antibiotics,0
wigglesworthia and sodalis densities were estimated using quantitative pcr performed on glossina palpalis gambiensis at different developmental stages.,0
pollen extracts of the four taxonomically related weeds amaranthus retroflexus ama r chenopodium album che a kochia scoparia koc s and salsola pestifer s,0
this is the first case of cephalobus infecting horses and it indicates that not all histiotropic infections of horses by rhabditoid nematodes are by halicephalobus deletrix   micronema deletrix,0
circulating pool and adrenal soluble content of dopamine betahydroxylase dbh in rats guinea pigs dogs and humans their role in determining acute stressinduced changes in plasma enzyme levels,1
transfer and expression of pseudomonas plasmid rp1 in caulobacter,1
in purulent sputum leukocyte count higher than 5 000mm3 the most frequently identified predominant bacterial species were haemophilus influenzae 20 pseudomonas aeruginosa 13 and streptococcus pneumoniae 105,0
comparative survival of firststage larvae of small lungworms muellerius capillaris and neostrongylus linearis of goats in alfalfa and ryegrass plots,0
hepatic microsomal drug-metabolizing enzyme activity in non-human primates; the effect of repeated oral administration of ddt to baboons and rhesus monkeys.,0
mango thiolase is highly homologous to cucumber thiolase 80 the only other plant thiolase whose cloning has been reported and to rat and human thiolases 55 and 55 respectively,0
human infections due to trichophyton equinum var,0
the male pups were weaned to the diets of the dams except for one group which was switched from safflower to soybean oil at weaning,0
characteristics of the cellular ultrastructural organization of the chemoheterotrophic bluegreen alga chlorogloea fritschii,1
human antibodies affinity purified on an adsorbent prepared from a cdna clone ag44 expressing a portion of a rhoptry antigen were used to characterize the synthesis and fate of the antigen in the asexual blood stages of plasmodium falciparum,0
postembryonic development of cestodes of the genus aploparaksis clerc 1903 hymenolepididae with a diplocyst type of cysticercoid,0
effect of the injection of ribosomes and rna from crithidia fasciculata on the experimental infection of mice by trypanosoma cruzi,1
the subdivision of the first group into the genera sarcocystis and frenkelia based on the localization of their cysts in the musculature and in the brain respectively cannot be upheld in the future,1
the pyruvate decarboxylase gene of zymomonas mobilis cp4 has been cloned in escherichia coli strain tg1 cells on the puc18 vector plasmid,0
an artificial gene coding for the human cap binding protein hcbp human if4e was chemically synthesized and expressed in escherichia coli under the control of a trp promoter,0
the injection of hsv type i into the vitreous body of the eye in the 18dayold albino rabbits consistently induces herpes encephalitis with 90 survival,1
cardiorespiratory relationships during eupnoea and respiratory arrhythmias in the port jackson shark heterodontus portusjacksoni,1
"the main pollen types were spontaneous species as fabaceae (hedysarum, trifolium, genisteae plants), asteraceae plants, ericaceae (erica arborea l.) or myrtus and pistacia.",0
"the rumen ecosystem is a complex and dynamic environment, which hosts microorganisms including archaea, bacteria, protozoa, fungi, and viruses.",0
