passage,label
when l640876 and mecillinam were compared for effects on growth and morphology of escherichia coli it was observed that both drugs caused the formation of lemonshaped cells during the first 30 minutes of exposure and during this period the culture turbidity increased without an appreciable change in culture viability,0
the best results were obtained from annona muricata costus spiralis cecropia peltata xanthium chinense and pluchea adorata extracts,1
a single oral dose 100 mgkg body weight of dec resulted in the rapid reduction of numbers of circulating microfilariae in nude thymusgrafted nude and complementdepleted nude mice,0
the presence and localization of actin and myosin have been examined in pollen tubes of lilium longiflorum and nicotiana alata,0
infection of hela cells by herpes virus of horses type 1 in different temperature and dose of the virus authors transl,1
7 species were reported from lota lota 9 speciesfrom esox lucius and 6 speciesfrom perca fluviatilis,1
whales was found alongside deer in several sites.,0
cardiorespiratory relationships during eupnoea and respiratory arrhythmias in the port jackson shark heterodontus portusjacksoni,1
sparrows and birds are found in similar habitats.,0
rabbits is endemic to specific geographic regions.,0
on the validity of ichthyocotylurus variegatus creplin 1825 and the species affiliation of tetracotyle ovata v,1
subsequently ten dogs were lightly anesthetized with halothane 075 and a second ethanol extract of ginseng 40 mgkg was administered intravenously,1
The distribution of sparrows overlaps with that of dolphins.,0
Both rabbits and bats were observed in the study area.,0
Both eagles and ants were observed in the study area.,0
amikacin was bactericidal against all pseudomonas aeruginosa n  7 and klebsiella pneumoniae strains n  8 tested,1
genesis of connective matrix of veretillum cynomorium pall,1
it is suggested that abrm smooth muscle of mytilus edulis l and mytilus galloprovincialis lmk,1
The coloration of squirrels varies considerably among populations.,0
the behavior of crude preparations of whale and bovine thyrotropins was studied on an affinity column packed with concanavalin asepharose,1
growth of fusarium moniliforme on carob aqueous extract and nutritional evaluation of its biomass,1
the clone encodes the gene for arabidopsis alternative oxidase whose deduced amino acid sequence was found to have 71 identity with that of the enzyme from the voodoo lily sauromatum guttatum,0
the method has been applied to cereals such as wheat rye and barley unprocessed breakfast cereals and animal products such as pigs kidneys and blood sausages,0
changes in the ratio occurred primarily through changes in the gssg content which ranges from about 0023 mycelia to 210day aged conidia mumol per g dry weight of residue whereas gsh levels varied by a factor of about two,1
wolves shows remarkable adaptations to its environment.,0
revision of mediorhynchus van cleave 1916 acanthocephala with a key to species,1
at 25 microgramsml piperacillin inhibited 95 of pseudomonas aeruginosa and 78 of bacteroides fragilis,1
chuanxiog rhizome chinese angelica root and scrophularia root in guiqi mixture have been identified by tlc,0
whereas drechslera maydis was found in 30 and cephalosporium maydis in 79 of the samples were infected by fusarium moniliforme with 70 of the samples showing heavy infection,1
the decreased frequency of x and y univalents in teparif and tepachf was induced in spermatogonia,1
direct expression of a synthetic gene in escherichia coli purification and physicochemical properties of human initiation factor 4e,0
the problem of emesis during oral glucoseelectrolytes therapy given from the onset of severe cholera,1
specific in vitro lymphocyte response of chickens injected with killed mycobacterium tuberculosis,1
deer shows remarkable adaptations to its environment.,0
eagles has a complex life cycle with multiple developmental stages.,0
equilibrium dialysis measurements were carried out to study the binding of 1betadarabinofuranosyl cytosine arac to human and bovine serum albumin hsa bsa and to chemically modified albumin,1
allophycocyanins were purified from diverse cyanobacteria and one rhodophytan alga cyanidium caldarium,1
ninetyeight samples of pig slurry from 54 farms were examined for the presence of salmonellas porcine enteropathogenic strains of haemolytic escherichia coli and mycobacteria,1
safety evaluation of aspergillus fumigatus grown on cassava for use as an animal feed,1
transmission of sarcocystis leporum from a cottontail rabbit to domestic cats,1
immune sera raised in rabbits against denatured alcohol dehydrogenase adh isozymes of class i from horse liver and class iii from human placenta were found to crossreact with the subunits of other dehydrogenases from various sources,0
eagles and insects share similar geographic ranges.,0
Conservation status of fish is of concern due to habitat loss.,0
thus the birds have provided valuable clues to our understanding of human autoimmune disorders in the past and are expected to do so in the future,0
The taxonomy of rabbits has been revised recently.,0
The phylogenetic position of hawks remains debated.,0
the compound exerts an antiarrhythmic action in chlorocalcium arrhythmia in rats in strophanthininduced one in cats and frogs and the intensity of this action is not inferior to that produced by potassium chloride quinidine novacainamide izoptin and even exceeds it,1
the sites appeared as discrete small 6 to 18 nm particles distributed throughout the three laminae but concentrated primarily in the lamina rara externa in whichspaced 80100 nm apartthey formed a planar partially ordered lattice comparable to that revealed by cationized ferritin in previous studies m,0
differences between rat and human nasal epithelial cells were seen in substrate requirements colonyforming efficiency and response to fetal bovine serum and bovine serum albumin,0
4thiocyanato5amino or acylaminopyrazoles were prepared and their antifungal activity was tested against candida albicans and trichophyton mentagrophytes the 4thiocyanato5aminopyrazoles were the most effective in both tests,1
an assay is described for assessing the potency of thymic extracts by the capacity of guinea pig spleen lymphocytes to form rosettes with rabbit red blood cells,1
