Sentence,label,passage,sentence
Fungal extracts increase the cytotoxic activity of doxorubicin (Dox) in lung cancer cellsNuclear accumulation of Dox, DNA damage, and cell death as a mechanism of actionFungal extracts may potentiate the anticancer activity of conventional drugs.Abbreviations Used: A375: Human malignant melanoma cell line, A549: Human non small lung cancer cell line, DAPI: 4,6-Diamidino-2-phenylindole, DMEM: Dulbecco's Modified Eagle Medium, DMSO: Dimethylsulfoxide, Dox: Doxorubicin, DSBs: DNA double-strand breaks, E1: Neosartorya tsunodae KUFC 9213, E2: Neosartorya laciniosa KUFC 7896, E3: Neosartorya fischeri KUFC 6344, E4: Aspergillus similanensis KUFA 0013, E5: Neosartorya paulistensis KUFC 7894, E6: Talaromyces trachyspermum KUFC 0021, FBS: Fetal bovine serum, HCT116: Human colorectal carcinoma cell line, HEPES: (N-[2-hydroxyethyl] piperazine-N'- [2-ethane-sulfonic acid]), HepG2: Human hepatocellular carcinoma cell line, HT29: Human Caucasian colon adenocarcinoma Grade II cell line, IC50: Concentration of the extract or Dox that inhibits cell viability by 50%, LRP: Lung resistance-related protein, MCF7: Human breast adenocarcinoma cell line, MEM: Minimum Essential Medium Eagle, MRPs: Multidrug resistance-associated proteins, MTT: 3-(4,5-Dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide, PBS: Phosphate-buffered saline, NSCLC: Nonsmall cell lung cancer, P-gp: P-glycoprotein, ROS: Reactive oxygen species, RPMI: Roswell Park Memorial Institute Medium, TEM: Transmission electron microscopy, U251: Human glioblastoma astrocytoma cell line.",
,0,Class-specific antibody responses to early and late antigens of varicella and herpes simplex viruses.,
,0,"Capillaria aerophila, a trichuroid nematode causing pulmonary infections in wild and domestic carnivores, is occasionally and potentially poorly recognized in infections of humans due to clinicopathological mimicry and a lack of accurate, robust laboratory diagnostics.",
,0,"In this paper we use a multilocus dataset (mtDNA and two nuclear markers) in a geographically comprehensive population sample across Iberia and Western Europe to delineate candidate species in a morphologically cryptic species group, Parsley frogs (genus Pelodytes).",
,0,"SC-39026 is inactive against hog pancreatic elastase, bovine alpha-chymotrypsin and Pseudomonas aeruginosa elastase, but does inhibit human neutrophil cathepsin G with an IC50 of approximately 2.5 microM.",
,0,"Among these parasites Fasciola hepatica was the commonest (15.18 %) followed by Haemonchus contortus (11.32 %), Ancylostoma duodenale (10.36 %), Trichuris trichiura (9.15 %), Amphistome species (7.95 %), Moniezia expansa (6.98 %), Strongyloides stercoralis (4.57 %) and Balantidium coli (3.37 %).",
,0,"Plecoptera, new species, Amphinemura changbaishana, Amphinemura qiliana, new record, Amphinemura verrucosa, stoneflies, Changbaishan, Qilian Mountains, northern China",
,0,"We tested for an allelopathic effect of an introduced crucifer, Raphanus sativus, on a common neighboring legume, Lupinus nanus, on the legume's rhizobium affiliates, and on the broader soil community.",
,0,The multiplication stages of Trypanosoma (Herpetosoma) xeri in the liver of the Sudanese ground squirrel Xerus (Euxerus) erythropus.,
,0,"Activity of auditory receptors was recorded intracellularly in the 5th nerve of I thoracic ganglion in Tettigonia cantans, Metrioptera roeselii, M. bicolor, Platycleis albopunctata, Pholidoptera griseoaptera, and Phaneroptera falcata.",
,0,"Group treatment of amphibians and birds is common, but it is uncommon in reptiles and most mammals.",
,0,"The messenger RNA levels of two of them, Ap_SPLP and Ap_VP, were upregulated by Gram-positive bacterium Staphylococcus aureus and fungus Beauveria bassiana infections.",
,0,"Actinomyces sp. strain Chiba101, isolated from an arthritic leg joint of a pig raised in Japan, is a bacterium closely related to Actinomyces denticolens Here, we deciphered the complete genome sequence of Actinomyces sp. Chiba101 and the high-quality draft genome sequence of A. denticolens DSM 20671T.",
,0,"Two myotropic peptides termed locustatachykinin III and IV were isolated from 9000 brain-corpora cardiaca-corpora allata-suboesophageal ganglion extracts of the locust, Locusta migratoria.",
,0,"The relatedness among methanol-assimilating yeasts assigned to the genus Ogataea and neighboring taxa (Phylum Ascomycota, Subphylum Saccharomycotina, Class Saccharomycetes, Order Saccharomycetales) was determined from phylogenetic analyses of gene sequences for nuclear large and small subunit (SSU) rRNAs, translation elongation factor-1alpha and mitochondrial SSU rRNA.",
,0,"The soybean Williams 82 was transformed with the binary CRISPR/Cas9 plasmid, assembled with four sgRNA expression cassettes driven by the Arabidopsis thaliana U3 or U6 promoter, targeting different sites of these four SPL9 genes via Agrobacterium tumefaciens-mediated transformation.",
,0,"Here, we performed transcriptome analysis on soybean plants treated with the biocontrol agent Pythium oligandrum, a soilborne and non-pathogenic oomycete capable of inducing plant resistance against Phytophthora sojae infection.",
,0,The AMD group had a significantly lower level of Firmicutes and relatively higher levels of Proteobacteria and Bacteroidota compared to those in the control group.,
,0,"We summarize recent work linking neuron types to movement-pattern generation across fish, amphibians, reptiles, birds and mammals.",
,0,"We analyzed the defensive secretions of the European earwig Forficula auricularia, the short-winged earwig Apterygida media and the woodland earwig Chelidurella guentheri by gas chromatography-mass spectrometry.",
,0,"Two NBS genes (Pbr025269.1 and Pbr019876.1) with significantly different SNPs showed >5x upregulation between wild and cultivated pear accessions, and > 2x upregulation in Pyrus calleryana after inoculation with Alternaria alternata.",
,0,"Antibacterial effectivity was tested against methicillin-resistant Staphylococcus aureus and tetracycline- and beta-lactamase-resistant Escherichia coli, confirmed by PCR amplicon band at 163 bp, 643 bp, and 577 bp for the mecA, blaTEM-1 and tetA genes, respectively.",
,0,"Species boundaries in tintinnid ciliates: a case study--morphometric variability, molecular characterization, and temporal distribution of Helicostomella species (Ciliophora, Tintinnina).",
,0,"The sequenced clones showed high similarity to the alpha-subdivision of the Proteobacteria with specific affinity to the genus Agrobacterium, Caulobacter and Brevundimonas, the ss-subdivision of Proteobacteria with specific affinity to the genus Cupriavidus, and Bacillus of the phylum Firmicutes.",
,0,The EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP) concluded that the additives under assessment are safe for the target species at the following concentrations in complete feed: (i) ginkgo tincture A at 240 mg/kg for horses and 750 mg/kg for dogs; (ii) ginkgo tincture B at 600 mg/kg for horses and 50 mg/kg for all other animal species.,
,0,"pneumoniae, three as Neisseria meningitidis, and the remaining 3 as Haemophilus influenzae, Abiotrophia defectiva and Porphyromonas gingivalis.",
,0,This study successfully obtained complete mitochondrial genome sequences from 11 Polychromophilus parasites originating from Hipposideros gentilis and Myotis siligoensis bats for the first time.,
,0,"The birds species used were great-tailed grackles (Cassidix mexicanus), common grackles (Quiscalus quiscula), brown-headed cowbirds (Molothrus ater), bronzed cowbirds (Tangavius aeneus), and mourning doves (Zenaida macroura).",
,0,16S rRNA gene sequence analysis indicated that strain Liujia-146(T) was highly similar to Labrys monachus VKM B-1479(T) (97.8 %) and Labrys methylaminiphilus JLW10(T) (95.5 %) and belonged to the order Rhizobiales in the Alphaproteobacteria.,
,0,"After the isolation of West Nile virus (WNV) from humans, mosquitoes, and chickens in 2007, an analysis of animal surveillance involving multiple species (horses, monkeys, sheep, dogs, and birds) used to track WNV transmission from 2006 to 2008 was performed.",
,0,The Euphrates Softshell Turtle (Rafetus euphraticus) is an endangered freshwater turtle native to the Tigris-Euphrates river system.,
,0,"Hanseniaspora was predominant when fed indoors with fruits, whereas Moesziomyces was only detected in the wild group (Urtica fissa, Helianthus annuus, Zinnia elegans) and the artificial diet group.",
,0,"The present study examines foraging strategies of the Rufous-crowned Babbler (Malacopteron magnum), Chestnut-winged Babbler (Cyanoderma erythropterum) and Black-naped Monarch (Hypothymis azurea) when participating in MSFs in the Krau Wildlife Reserve, central Peninsular Malaysia.",
,0,"This was done by measuring tissue concentrations of polychlorinated biphenyl (PCB) and polycyclic aromatic hydrocarbon (PAH) in brown bullhead catfish (Ameriurus nebulosa) and in benthic macroinvertebrates, assessing changes in DNA damage in fish liver and blood, and scoring external and histopathological lesions and anomalies in the fish.",
,0,"Out of the 100 samples, Anaplasma species were detected in 7% (4/57) of the cattle and 24% (10/43) of the sable antelope samples.",
,0,"The minimum inhibitory concentration for Staphylococcus aureus (156.5 µg/mL), Escherichia coli (625.2 µg/mL) and Candida albicans (78.3 µg/mL) was also analyzed.",
,0,"As results, in Hy-Line Brown, Brown-Egg Dwarf Layer, and Taihang (pink-shelled) breeds, phenotypic intensity of eggshell translucency was slight; in Rhode Island Red, Jingfen-1, and Dongxiang breeds, phenotypic intensity of eggshell translucency was relatively extensive; and in Jinghong-1, Hy-Line Sonia, White Leghorn, and Taihang (blue-shelled), phenotypic intensity of eggshell translucency was at an intermediate level.",
,0,"Declaration of interests DWD is a consultant for Amgen, Atria, CapiThera, Cerecin, Ceruvia Lifesciences, CoolTech, Ctrl M, Allergan, AbbVie, Biohaven, GlaxoSmithKline, Lundbeck, Eli Lilly, Novartis, Impel, Satsuma, Theranica, WL Gore, Genentech, Nocira, Perfood, Praxis, AYYA Biosciences, Revance, and Pfizer; receives honoraria from the American Academy of Neurology, Headache Cooperative of the Pacific, Canadian Headache Society, MF Med Ed Research, Biopharm Communications, CEA Group, Clinical Education Alliance, Teva, Amgen, Eli Lilly, Lundbeck, Pfizer, Vector Psychometric, Clinical Care Solutions, CME Outfitters, Curry Rockefeller, DeepBench, Global Access Meetings, KLJ Associates, Academy for Continued Healthcare Learning, Majallin, Medlogix Communications, Medica Communications, MJH Life Sciences, Miller Medical Communications, WebMD Health, Medscape, Wolters Kluwer, Oxford University Press, and Cambridge University Press; receives speaker fees from Teva, Amgen, Eli Lilly, Lundbeck, and Pfizer; is a board member for the American Brain Foundation, American Migraine Foundation, OneNeurology, Precon Health Foundation, International Headache Society Global Patient Advocacy Coalition, Atria Health Collaborative, Arizona Brain Injury Alliance, Domestic Violence HOPE Foundation, Panfila, Epien, Matterhorn, Ontologics, King-Devick Technologies, Precon Health, Axon Therapeutics, and Cephalgia; receives research support from the US Department of Defense, US National Institutes of Health, Henry Jackson Foundation, Sperling Foundation, American Migraine Foundation, and US Patient-Centered Outcomes Research Institute; holds stock options in Ctrl M, Aural Analytics, ExSano, Palion, Man and Science, Healint, Theranica, Second Opinion, Mobile Health, Epien, Nocira, King-Devick Technologies, Precon Health, AYYA Biosciences, Axon Therapeutics, Cephalgia, and Atria Health; is a shareholder in Matterhorn and Ontologics; is an employee of Atria Health; holds patent 17189376.1-1466 (Onabotulinum toxin dosage regimen for chronic migraine prophylaxis); and has submitted a patent application for SynaQuell via Precon Health.",
